"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP20","MixedwoodUP40","MixedwoodUP60","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"7044","4-19-79-16-NE",0,0,16.40097798484,10.4824173334693,36.027225791816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409741355971,0,0,0,0,0.5794050943952,0,0.44473268064
"7045","4-19-79-16-NW",0,0,0,23.8618193537183,40.549091157897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.681096086749,0,0,0,0,0,0,0
"7046","4-19-79-16-SE",0,0,0.7318070055714,7.02718775246648,44.998517308995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.735302807335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227530067117,0,0
"7047","4-19-79-16-SW",0,0,24.1755787212013,19.5259191162566,13.098177075134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291629187879424,0,0
"7048","4-19-79-17-NE",0,0,1.47756173,6.64714503432,20.2863213732,0,0,0,27.9338050872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165654046872,0,0,0,0,0,0,0
"7049","4-19-79-17-NW",0,0,0.743268941516,37.7396782488402,0,0,0,0,28.0699301374915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32337031816,0,0
"7050","4-19-79-17-SE",0,0,34.684302705921,14.11381872722,0.236201794761,0,0,0.0129028388601,12.261369083748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8792292570136,0,0,0,0,0.214981296989,0,0.262445085478
"7051","4-19-79-17-SW",0,0,0.000896760402576,42.3319030496002,0,0,0,0,15.5008906284997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511701566937,0,0
"7052","4-19-79-18-NE",0,0,20.06460966365,7.731216674472,0,0,0,0,27.68931792235,0,0,0.07910308188108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671487100819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4968999439307,0,0
"7053","4-19-79-18-NW",0,0,0.968907798374,8.1929348580132,12.948054206914,0,0,0,4.29697183638,0,0,7.218257449873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180186974928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2031023947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168000717992,0,0
"7054","4-19-79-18-SE",0,0,6.129941324799,14.310566271853,0,0,0,0,24.62031608564,0,0,12.682528911092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847090657705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60052890912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196193854142,0,0,0,0,0,0,0,1.52593998196235,0,0.890255822061
"7055","4-19-79-18-SW",0,0,12.1649842014136,0,0.00541509197959,0,0,0,13.20672470304,0,0,16.5380264944011,0,0,0,0,0,0.1735991201688,0,0,0,0,0,0,0,0,0,0,1.13134558697,1.209402818515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36064007300872,0,0
"7056","4-19-79-19-NE",0,0,31.070429261664,3.590060219964,1.593833817215,0,0,0,9.04434296821,0,0,0,2.88379614653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232298111558,0,0,0,0,0.39484039544908,0,0
"7057","4-19-79-19-NW",0,0,47.328667985789,7.223915790308,0.735318482668,0,0,5.7846066885661,0,0,0,0,3.81734898341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10981179253,0,0,0,0,0.5171762967222,0,0
"7058","4-19-79-19-SE",0,0,3.599211021227,9.329408151887,17.179045850335,0,0,0,12.7844844559817,0,0,0,0.0202645645685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313900832179,0,0,0,0,0,0,0
"7059","4-19-79-19-SW",0,0,22.355425930812,9.368455571201,26.567642145568,0,0,0,0,0,0,1.02250873391,3.35540806592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612232868514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056429285745,0,0,0,0,0.1736999216429,0,0.104226015026
"7060","4-19-79-2-NE",0,0,19.5709525836399,30.0956289134211,0,0,0,0,0,0,0,4.348223093894,0,0,0,0,0,0,0,0,0,0,0,3.0117199951726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950863781677,0,0.680577192786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4274591834769,0,1.00068693363
"7061","4-19-79-2-NW",0,0,5.126616911849,51.166627022069,2.478640395672,0,0,0,0.615580341089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46224179528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218018850883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779742988710051,0,0
"7062","4-19-79-2-SE",0,0,15.6430134812347,14.3475082555154,0,0,0,0,9.232883802346,0,0,0,2.15545446629e-05,0,0,0,0,0,0,0,0,0,0,0.420786830346,5.044766788046,5.91576812199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.783083362948,2.342878097087,2.731888342133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780474221044,0,0
"7063","4-19-79-2-SW",0,0,0.4057579950394,10.1708347753556,0,0,0,0,1.671739442469,0,0,0,3.606007638773,0,0,0,0,0,0,0,0,0,0,0,27.9667292084453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.335537511354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16653074631901,0,0.0859371431038
"7064","4-19-79-20-NE",0,0,23.6784468786347,37.2001889294,0.329276862288,0,0,0,1.13642982636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73877887554,0,0,0,0,0,0,0.219867699657
"7065","4-19-79-20-NW",0,0,26.222747095494,13.97820795252,0.281217768799,0,0,0,17.4491901722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2379517320917,0,0,0,0,0.215504469356,0,0
"7066","4-19-79-20-SE",0,0,9.8999006046,16.89512983655,1.40132127594,0,0,0,29.2621462844527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112368098715,0,0,0,0,0,0,0
"7067","4-19-79-20-SW",0,0,1.19747802133,23.23048120689,0.0760061759207,0,0,0,39.174178852774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323357238003,0,0
"7068","4-19-79-21-NE",0,0,0,58.43872888396,1.53171596825,0,0,0,4.2522705556654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7069","4-19-79-21-NW",0,0,17.8895146500725,13.973024111523,1.765356178744,0,0,0,9.064640929171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95339276948413,0,0,0,0,0,0,0
"7070","4-19-79-21-SE",0,0,6.06234153281,36.4397495696814,9.50026693493594,0,0,0,2.11657543349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726590188887,0,0,0,0,0.248689107754,0,0
"7071","4-19-79-21-SW",0,0,9.122742706039,11.4310870373963,39.221086319422,0,0,0,0.299577004398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4603885899617,0,0,0,0,0.3859392124985,0,0.205518070535
"7072","4-19-79-22-NE",0,0,0,22.851380581506,0,0,0,0,3.18264788012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1726396206831,0,0
"7073","4-19-79-22-NW",0,0,0,51.60823885262,3.886714356372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157333394966,0,0
"7074","4-19-79-22-SE",0,0,0,43.01694743513,0,0,0,0,0.438022458772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760869311256,0,0,0,0,0.32229597868512,0,0
"7075","4-19-79-22-SW",0,0,1.170194232786,63.059352757195,0.244939114065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9163264044398,0,0,0,0,0.52294839333993,0,0
"7076","4-19-79-23-NE",0,0,11.1823646507,16.287200349,3.58538096716,0,0,0,11.69188794074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365467222702,0,0
"7077","4-19-79-23-NW",0,0,0,33.783119438457,0,0,0,0,6.21340839428883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534225966592,0,0
"7078","4-19-79-23-SE",0,0,14.854383976,22.368940083158,7.16047935704,0,0,0,10.12031600382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9607731523534,0,0,0,0,0,0,0
"7079","4-19-79-23-SW",0,0,4.06997004179,19.33305439323,0,0,0,0,32.446588007444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506397878416,0,0,0,0,0.33154499646487,0,0
"7080","4-19-79-24-NE",0,0,6.14601499076,22.9419522687883,4.254183046335,0,0,0,12.82709247819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82047835669291,0,0,0,0,0.591407264982686,0,0.220968083504
"7081","4-19-79-24-NW",0,0,25.177199685548,0,14.4251075025506,0,0,0,1.9345664343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44916092916503,0,0
"7082","4-19-79-24-SE",0,0,8.0644397670667,7.6875944240308,0.00137734558219,0,0,0,9.02736342765,0,0,0,5.79965873592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30840513414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406581946458,0,0,0,0,0.17462624842237,0,0
"7083","4-19-79-24-SW",0,0,8.318562732787,8.33433014594532,30.708780519642,0,0,0,0,0,0,0,3.06695259137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411693794917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7609441129669,0,0,0,0,0.2393674056728,0,0
"7084","4-19-79-25-NE",0,0,40.786132981131,0,0,0,0,0,12.607409303886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21760825037912,0,0
"7085","4-19-79-25-NW",0,0,61.333358930882,0,0,0,0,0,0.366414718462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46252979647516,0,0
"7086","4-19-79-25-SE",0,0,14.2976681040983,9.72712362001,0.0570971057336,0,0,0,25.3799250397067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87685500472861,0,0
"7087","4-19-79-25-SW",0,0,16.676458235053,0,10.4534225219129,0,0,0,28.723582086216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77171380348281,0,0
"7088","4-19-79-26-NE",0,0,19.72686957523,1.600748080011,0,0,0,0,36.153903628287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427992957068,0,0
"7089","4-19-79-26-NW",0,0,8.89482283881,9.29812073322,0,0,0,0,22.43826680646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7090","4-19-79-26-SE",0,0,2.61702035173,8.35936505541,10.7793779900545,0,0,0,20.34753972477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257372362730572,0,0
"7091","4-19-79-26-SW",0,0,6.6539005426,4.3282891556442,0,0,0,0,6.2381789003679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10976546595005,0,0
"7092","4-19-79-27-NE",0,0,3.85031595206,0,7.94283040052,0,0,0,3.25230288709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285503525207,0,0
"7093","4-19-79-27-NW",0,0,16.9219131262,1.724870796389,27.723281872429,0,0,0,11.4288591618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164935118613,0,0
"7094","4-19-79-27-SE",0,0,18.8220593446,0.00880093541221,10.8828926349,0,0,0,1.92596172609831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865769400638,0,0
"7095","4-19-79-27-SW",0,0,6.20348149801,0,5.72418027499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742327137873,0,0
"7096","4-19-79-28-NE",0,0,2.99969689857,15.7367152849,37.18506789058,0,0,0,2.68699969685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7097","4-19-79-28-NW",0,0,16.699047243882,4.034890359005,28.97949299914,0,0,1.813561399611,5.617122685739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7312175323918,0,0,0,0,0.3042326550701,0,0.233367868417
"7098","4-19-79-28-SE",0,0,8.75819190163,0.233463779475305,8.539322953133,0,0,0,15.165746104803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649983828207,0,0,0,0,0,0,0
"7099","4-19-79-28-SW",0,0,23.6860913940657,0,0,0,0,0,29.670398048715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7623307474546,0,0,0,0,0.4552888837443,0,0
"7100","4-19-79-29-NE",0,0,16.08861271528,2.72386031687,1.93245596016,0,0,0.925048033565,40.5644754493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791882054116,0,0.172998953754
"7101","4-19-79-29-NW",0,0,64.4752193576589,0.132979898235,0,0,0,0,0.752697091000486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323399358567,0,0
"7102","4-19-79-29-SE",0,0,34.616842464846,2.668836113759,0,0,0,0,18.78743558265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675068842989,0,0
"7103","4-19-79-29-SW",0,0,67.4387362020651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4135688838732,0,0,0,0,0.328832132859,0,0
"7104","4-19-79-3-NE",0,0,6.51680903629,37.0927785056742,3.02692203862,0,0,0,0,0,0,0,0.0190467199473,0,0,0,0,0,0,0,0,0,0,0,0.187390030731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7698441376189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98258211481049,0,0
"7105","4-19-79-3-NW",0,0,8.0067007847739,48.5069807668285,0.897261977809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53250319922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04425238936668,0,1.00072107647
"7106","4-19-79-3-SE",0,0,9.0064963589635,8.61383172239,0,0,0,0,4.86417093295,0,0,0,11.9684401267807,0,0,0,0,0,0,0,0,0,0,0,11.6740957195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287380918614,0,0
"7107","4-19-79-3-SW",0,0,23.972400644527,5.03596907222766,0,0,0,0,5.886024198576,0,0,0,0.45124769219654,0,0,0,0,0,0,0,0,0,0,2.310460599412,5.2273873752415,0.501118393959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448891852445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2274979209464,0,0
"7108","4-19-79-30-NE",0,0,19.2505219797623,18.7540340047365,0,0,0,0.996690982212,5.57171353263,0,0,0,0.0119135485121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6044188956054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499898388115,0,0
"7109","4-19-79-30-NW",0,0,13.19083164294,10.293860370905,0,0,0,38.887800134983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2088290099233,0,0,0,0,0.199294109424,0,0.303100696307
"7110","4-19-79-30-SE",0,0,48.4568939369609,1.395657140537,0,0,0,2.49866307905,0,0,0,0,8.463593737019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4408579442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721275060991562,0,0,0,0,0.2756040703188,0,0
