"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP20","MixedwoodUP40","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Municipal..Water.and.Sewage.","Other.Disturbed.Vegetation","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"13528","4-6-88-26-SE",0,0,0,0,0,0,0,0,0,47.2057651392894,0,0,0,0,0,0,0,0,0,3.21456051623,0,2.46674974591584,0,0,0,0,0,0,0,0,0,0.191062217407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56983282213,0,0,0,0,0,0,0,0,0,0.00108626066191,0,0,3.40671039875537,0,0,0,0,0,0,0,0,0,0,0,0.434466897644802,0,0,0
"13529","4-6-88-26-SW",0,0,0,0,0,0,0,0,0,44.6679180336361,0,0,0,0,0,0,0,0,0,0.179002540911,0,1.99428954354e-05,0,0,0,0,0,0,0,0,0,6.387090276465,5.39601660856e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11798609296026,0,0,0,0,0,0,0,0,0,0,0.0014281350829908,0,6.56757372450746,0,0,0,0,0,0,0,0,0,0,0,0.0737204575731,0,0,0
"13530","4-6-88-27-NE",0,0,0,0,0,0,0,0,0,15.3411340517324,0,0,0,0,0,0,0,0,0,0,0,3.3081002072564,0,0,0,0,0,0,0,0,0,1.56006957244494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6698548748933,0,0,0,0,0,0,0,0,0,0,0.00353633065051,0,1.56360530085815,0,0,0,0,0,0,0,0,0,0,0,0.0308910756507,0,0,0
"13531","4-6-88-27-NW",0,0,0,0,0,0,0,0,0,30.2246685834059,0,0,0,0,0,0,0,0,0,0,0,5.816921518666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85554120761,0,0,0,0,0,0,0,0,0,0,5.82857339475,0,5.82857490376,0,0,0,0,0,0,0,0,0,0,0,0.122072001132,0,0,0
"13532","4-6-88-27-SE",0,0,0,0,0,0,0,0,0,50.086161790525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544663599930739,8.85039373061e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544752610262916,0,0,0,0,0,0,0,0,0,0,0,0.398846427551,0,0,0
"13533","4-6-88-27-SW",0,0,0,0,0,0,0,0,0,54.0531047943985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7705208753354,0,0,0
"13534","4-6-88-28-NE",0,0,0,0,0,0,0,0,0,51.933770253597,0,0,0,0,0,0,0,0,0,0,0,0.519609439243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13535","4-6-88-28-NW",0,0,0,0,0,0,0,0,0,52.5929233674474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13536","4-6-88-28-SE",0,0,0,0,0,0,0,0,0,52.6900050127298,0,0,0,0,0,0,0,0,0,0,0,1.65469372077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49734148261,0,1.49734148263,0,0,0,0,0,0,0,0,0,0,0,0.6477751154212,0,0,0
"13537","4-6-88-28-SW",0,0,0,0,0,0,0,0,0,48.6536057836508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7943866116411,0,0,0
"13538","4-6-88-29-NE",0,0,0,0,0,0,0,0,0,58.260015077478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13539","4-6-88-29-NW",0,0,0,0,0,0,0,0,0,48.0251964444561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49933869209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13540","4-6-88-29-SE",0,0,0,0,0,0,0,0,0,40.6722869953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343640445417,0,0,0
"13541","4-6-88-29-SW",0,0,0,0,0,0,0,0,0,46.6733170394881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36130262228125,0,0,0
"13542","4-6-88-3-NE",47.5474711487073,0,0,0,0,0,0,0,0,15.87597400292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769890228703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864117218083,0,0,0.381439252727
"13543","4-6-88-3-NW",44.4523818083936,0,0,0,0,0,0,0,0,6.3063702048428,0,0,0,0,0,0,0,0,0,0,0,0.1931719690183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5282628940499,0,0,0,0,0,0,0,0,0,0,0,1.05769473179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4333878737972,0,0,0
"13544","4-6-88-3-SE",24.9088211674164,0,0,0,0,0,0,0,0,23.2810944726609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5238586504955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4338176635025,0,0,0
"13545","4-6-88-3-SW",7.49186240704361,0,0,0,0,0,0,0,0,33.443940241647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9597337106896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13546","4-6-88-30-NE",2.38114914433,0,0,0,0,0,0,0,0,49.1187744749688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13547","4-6-88-30-NW",0,0,0,0,0,0,0,0,0,65.4343028258908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13548","4-6-88-30-SE",0,0,0,0,0,0,0,0,0,58.8358517220751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484845716686,0,0,0
"13549","4-6-88-30-SW",0,0,0,0,0,0,0,0,0,54.4531505130021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499188773771,0,0,0
"13550","4-6-88-31-NE",0,0,0,0,0,0,0,0,0,53.6741270915292,0,0,0,0,0,0,0,0,0,0,0,11.0014266564903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13551","4-6-88-31-NW",0,0,0,0,0,0,0,0,0,31.9751961999317,0,0,0,0,0,0,0,0,0,0,0,34.3128026641213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13552","4-6-88-31-SE",0,0,0,0,0,0,0,0,0,60.7139102205452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96805885097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13553","4-6-88-31-SW",0,0,0,0,0,0,0,0,0,63.6677762089696,0,0,0,0,0,0,0,0,0,0,0,2.626559632445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13554","4-6-88-32-NE",0.725114787743,0,0,0,0,0,0,0,0,58.5985030826341,0,0,0,0,0,0,0,0,0,0,0,5.368993747828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13555","4-6-88-32-NW",0,0,0,0,0,0,0,0,0,60.5418778267788,0,0,0,0,0,0,0,0,0,0,0,5.756509249427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13556","4-6-88-32-SE",0,0,0,0,0,0,0,0,0,59.7756858081509,0,0,0,0,0,0,0,0,0,0,0,1.69253065271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86370790714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13557","4-6-88-32-SW",0,0,0,0,0,0,0,0,0,64.3435825140642,0,0,0,0,0,0,0,0,0,0,0,0.41899700885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13558","4-6-88-33-NE",16.65312610318,0,0,0,0,0,0,0,0,33.570150122316,0,0,0,0,0,0,0,0,0,0,0,7.1949518252413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51143076249,0,0,0,0,0,0,0,0,0,0,0,1.93799959957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13559","4-6-88-33-NW",6.275820907519,0,0,0,0,0,0,0,0,56.6216566935609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199952417021851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13560","4-6-88-33-SE",0,0,0,0,0,0,0,0,0,63.9775041340051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13561","4-6-88-33-SW",0,0,0,0,0,0,0,0,0,62.217744932343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.052680486149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13562","4-6-88-34-NE",0,0,0,0,0,0,0,0,0,52.6466718777447,0,0,0,0,0,0,0,0,0,0,0,10.9940082388409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04397136199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13563","4-6-88-34-NW",11.630878760605,0,0,0,0,0,0,0,0,36.0940099086519,0,0,0,0,0,0,0,0,0,0,0,2.78980400088372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81945987151,0,0,0,0,0,0,0,0,0,0,0,11.3751305725833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13564","4-6-88-34-SE",0,0,0,0,0,0,0,0,0,41.908808085257,0,0,0,0,0,0,0,0,0,0,0,4.713747244592,0,0,0,0,0,0,0,0,0,0,0.003303174469135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7032960984272,0,0,0,0,0,0,0,0,0,0,0,0,0.00330311284859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13565","4-6-88-34-SW",0,0,0,0,0,0,0,0,0,66.3165503251426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13566","4-6-88-35-NE",0,0,0,0,0,0,0,0,0,7.48038557927371,0,0,0,0,0,0,0,0,0,0,0,8.9773737409675,0,0,0,0,0,0,0,0,0,0,0.01345901036673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5022857770702,0,0,0,0,0,0,0,0,0,0,0,0,0.01345927038061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13567","4-6-88-35-NW",0,0,0,0,0,0,0,0,0,35.9405077172941,0,0,0,0,0,0,0,0,0,0,0,0.564248536112619,0,0,0,0,0,0,0,0,0,0,0.00440231998645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3510789617393,0,0,0,0,0,0,0,0,0,0,0,0,0.00440249927689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13568","4-6-88-35-SE",0,0,0,0,0,0,0,0,0,19.2405214999,0,0,0,0,0,0,0,0,0,0.00242906144556,0,0.00532418329123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2531832659277,0,0,0,0,0,0,0,0,0,0,0,0,0.00242896091269,0,0,0,0,0,0,0,0,0,0,0,0.1560709779459,0,0,0
"13569","4-6-88-35-SW",0,0,0,0,0,0,0,0,0,6.60260677978511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036778184392532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3035131560853,0,0,0,0,0,0,0,0,0,0,0,0,0.036778077006442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13570","4-6-88-36-NE",2.66372594970737,0,0,0,0,0,0,0,0,7.900702521084,0,0,0,0,0,0,0,0,0,0,1.26356707472,8.817856688962,0,0,0,0,0,0,0,0,0,3.87128718422,19.6277841937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32438409355822,0,0,0,0,0,0,0,0,0,0,0,0,24.76263603504,0,0,0,0,0,0,0,0,0,0,0,0.0443192502644603,0,0,0
"13571","4-6-88-36-NW",0,0,0,0,0,0,0,0,0,5.96915902543,0,0,0,0,0,0,0,0,0,0,0.44600084485906,2.0311723714852,0,0,0,0,0,0,0,0,0,0,1.70905601192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.767177820188,0,0,0,0,0,0,0,0,0,0,0,0,2.1550573380892,0,0,0,0,0,0,0,0,0,0,0,0.0533165577709,0,0,0
"13572","4-6-88-36-SE",0,0,0,0,0,0,0,0,0,15.6079053879468,0,0,0,0,0,0,0,0,0,0,0,8.48353583254197,0,0,0,0,0,0,0,0,0,0,22.1390262412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.14916490567,0,0,0,0,0,0,0,0,0,1.30108175818,0,0,23.44010798041,0,0,0,0,0,0,0,0,0,0,0,0.0770429690234,0,0,0
"13573","4-6-88-36-SW",0,0,0,0,0,0,0,0,0,1.17218155794,0,0,0,0,0,0,0,0,0,0,0,7.1381155708,0,0,0,0,0,0,0,0,0,1.60973098282,2.28319272455709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0423877702849,0,0,0,0,0,0,0,0,0,0.7518583123,0,0,4.64478209755209,0,0,0,0,0,0,0,0,0,0,0,0.0382136059353,0,0,0
"13574","4-6-88-4-NE",10.970486623707,0,0,0,0,0,0,0,0,44.275747967569,0,0,0,0,0,0,0,0,0,0,0,1.3554515735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.130457022268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4324369828297,0,0,0
"13575","4-6-88-4-NW",26.8303353396218,0,0,0,0,0,0,0,0,22.45174615666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43703084057716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3977740203398,0,0,0
"13576","4-6-88-4-SE",3.773654519719,0,0,0,0,0,0,0,0,59.6396906124533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.010571579992,0,0,0,0,0,0,0,0,0,0,0,0.996096719634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13577","4-6-88-4-SW",5.565094517615,0,0,0,0,0,0,0,0,40.8191184427682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.075848105493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13578","4-6-88-5-NE",8.85558440891,0,0,0,0,0,0,0,0,50.7971812025276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1743926319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917438598692,0,0,0
"13579","4-6-88-5-NW",0,0,0,0,0,0,0,0,0,49.9587869200811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99243574147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13580","4-6-88-5-SE",0,0,0,0,0,0,0,0,0,56.5537898583301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69678990977767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13581","4-6-88-5-SW",0,0,0,0,0,0,0,0,0,36.2292260370275,0,0,0,0,0,0,0,0,0,0,0,1.65303848127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32322224274248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13582","4-6-88-6-NE",6.906888893084,0,0,0,0,0,0,0,0,20.0690666453917,0,0,0,0,0,0,0,0,0,0,0,13.2843873706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0878306454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13583","4-6-88-6-NW",60.337924640173,0,0,0,0,0,0,0,0,2.36761384336801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63531410324114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333273054926,0,0,0
"13584","4-6-88-6-SE",29.4987384964196,0,0,0,0,0,0,0,0,24.3003398979809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17027230023761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13585","4-6-88-6-SW",67.9721026393409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72178933231317,0,0,0
"13586","4-6-88-7-NE",0.246054721759,0,0,0,0,0,0,0,0,57.1656300073815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55548037977,0,0,0,0,0,0,0,0,0,0,0,3.855991857946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13587","4-6-88-7-NW",0,0,0,0,0,0,0,0,0,36.3720091928804,0,0,0,0,0,0,0,0,0,0,0,0.1804336149991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6206633304915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13588","4-6-88-7-SE",0,0,0,0,0,0,0,0,0,29.362983770279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.411094456864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13589","4-6-88-7-SW",14.6986896933844,0,0,0,0,0,0,0,0,5.9181030729484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.116497410994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13590","4-6-88-8-NE",7.54497276656,0,0,0,0,0,0,0,0,43.48463983345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48600977749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13591","4-6-88-8-NW",0.955355041757,0,0,0,0,0,0,0,0,53.2375218028917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188616586427,0,0,0,0,0,0,0,0,0,0,0,4.161960816977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13592","4-6-88-8-SE",6.82085458027,0,0,0,0,0,0,0,0,57.537072550731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13593","4-6-88-8-SW",0,0,0,0,0,0,0,0,0,63.182610142005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13594","4-6-88-9-NE",25.9579194010531,0,0,0,0,0,0,0,0,34.817713859839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2927296753,0,0,0,0,0,0,0,0,0,0,0,0.969909540622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13595","4-6-88-9-NW",8.528128896308,0,0,0,0,0,0,0,0,49.2840791927896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56010022879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13596","4-6-88-9-SE",8.7249033931506,0,0,0,0,0,0,0,0,45.99080283672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497472478812,0,0,0,0,0,0,0,0,0,0,0,2.59052252304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4610461728766,0,0,0
"13597","4-6-88-9-SW",2.3444895488251,0,0,0,0,0,0,0,0,62.402819005022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4916072818088,0,0,0
