"","QSLinkID","BlackSpruce0","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP0","MixedwoodUP10","MixedwoodUP40","Pine0","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC20","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC0","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Well.Site"
"1307","4-26-66-19-SE",0,0,0.731404859262,0,0,0,0,4.4335588324758,0,0,0,0,0,0,0.147364752804,31.30454274944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11286391464,0,0,0,0,0,9.493466335507,0,0,0,0,0,0,0,0,1.23808779267,0,0,0,0,0,0,0,0,0,0.8226418731366,0,0.00989741894135,0,0,1.0078209480477,0.4099691994316
"1308","4-26-66-19-SW",0,5.519856109009,11.886679100416,0,0,0,0.647010128639,11.914270398181,0,0,0,0,0,0,0,22.155670358689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.983074152184,0,0,0,0,0,9.2402261794478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767866008616,1.0015622374
"1309","4-26-66-2-NE",0,0,0,0,0,16.2229335652,15.97612292689,5.99198252096,0,0,0,0,0,0,3.344678618524,12.79584428438,4.904188698992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291235801342,0,0,0.403129332105,0,3.32417895432683,0.00953913664755
"1310","4-26-66-2-NW",0,0,0,0,0,2.62028724999,0.98948890405825,2.3043278232854,0,0,0,0,0,0,1.74791937283,37.282760309566,2.22547930059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00743594818607,2.17068084328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257063084639,0,0,0,0,0.727279583164759,0.5403889662748
"1311","4-26-66-2-SE",0,5.28119019566,0,0,0,0,5.43178360056,0.8097823636493,0,0,0,0,0,0,0,17.005904985851,13.348500386926,0,0,0,0,0,0,0.238889680458,0,0,0,0,0,3.62753010759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.657336293983,0,0,0,1.62566987017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8527068126035,0,0,0,0,1.98091847888396,0.34648898480474
"1312","4-26-66-2-SW",0,9.2903880049509,0,0,0,1.62356940382,3.76549115129,4.0515639261,0,0,0,0,0,0,0,9.294279379514,15.1215675406763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9567200068103,0,0,0,0,1.48175918987,0.890085397486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7220780616452,0,0,0,0,1.06124890814077,0
"1313","4-26-66-20-NE",0,0.6826856828377,1.61536690272,0,0,0,1.02996371499437,3.62415389322849,0,0,0,0,0,0,0,37.2895617022364,9.24926832926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89993963313,0,0,0,3.35842741185853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884264390565,0.559894374455
"1314","4-26-66-20-NW",0,9.080506420567,0.288173799895,0,0,0,28.445316655315,26.6065923747412,0,0,0,0,0,0,0,0.000994448748554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.780949905645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30856890238839,0
"1315","4-26-66-20-SE",0,4.7657092807611,0,0.38009037101,0,0.130376294277,12.211359546674,11.07846807345,0,0,0,0,0,0,0,13.385153546509,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1405261026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59667825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686188526262,0,0.0854013259068,0,0,1.1228837300917,0.0912767205689
"1316","4-26-66-20-SW",0,5.0224134210252,0,1.25006223288,0,6.16856923888,11.61910053106,22.5034811084989,0,0,0,0,0,0,1.05275706574,3.173423999657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3394625632488,0,0,0,0,0,0,0,0,4.72635124114,0,0,0,0,0.10892173417224,0,0,0,0,1.1852077991956,0,0.0558291926337,0.0321398793752,0,2.19414385782009,0.220743807454
"1317","4-26-66-21-NE",0,0,0,0,0,2.26960430573,0.229541239579,0.1568318970559,0,0,0,0,0,0,3.8948368322627,52.572415398709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031181720322,0,0,0,0,1.11176425150412,0.427436116322
"1318","4-26-66-21-NW",0,0,0,0,0,0,1.16300342647638,4.051121570528,0,0,0,0,0,0,0,55.040861168932,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11445405613,0,0,0,0,0,0,0,0,2.28121823824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15972608474,0
"1319","4-26-66-21-SE",0,0,5.39196107833,0,0,1.263374880425,0.0198912460582,5.964401904418,0,0,0,0,0,0,0,41.374379594154,3.2923935941172,0,0,0,0,0,0,0.827505513165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183123383141,0,1.31819156382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453313204594,0,0,0,0,0.640465249530949,0.052996982969
"1320","4-26-66-21-SW",0,0,0,0,0,0,0,0,0,0,1.61270493598,0,0,0,0,36.0986751344045,10.667339540372,0,0,0,0,0,0,0,0,0,0,0,0.357720489148,5.118220929919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.588516380378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04068994584238,0,0.000300408118053,0,0,1.2460864200414,0.3213795623226
"1321","4-26-66-22-NE",0,0,0,0,0,0,0.380866678356,3.064233902555,0,0,4.89095517334,6.92174715713979,0,0,8.074148353716,0,0,0,0,0,0,0,0,0,4.81537482834,0,0,0,0.658951690893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34344183468,0,0,0,0,0,0,27.6280404807682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661442181575,0,0,0,0,1.52044638946242,0.00102100948544
"1322","4-26-66-22-NW",0,0,0,0,0,16.049885959,3.3257091218582,13.327027322596,0,0,1.5041592259,0.987517132148,0,0,7.6005845640582,0.45742419395342,0,0,0,0,0,0,0,0,2.11359430635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.854396178161,0,1.71373692242,0,0,0,0,0.395481895447,0,0,0,1.81448069197,0,0,0,0,0,0,0,0,0,0.93621020337299,0,0,0,0,0.432217561179756,0.0837434481318
"1323","4-26-66-22-SE",0,0,0,0,0,0,0.426572944198,0.900454383185,0,0,2.81061726084,0,0,0,6.32130208661852,8.96627511808,0,0,0,0,0,0,0,1.856096347005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.343428668756,1.64562857755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126655897879,0.0874826101103
"1324","4-26-66-22-SW",0,0,0.1442303139702,0,0,2.479172423887,0,4.62081050844,0,0,3.47364432516,2.33180434041,0,0,3.5480220286348,4.778367401449,0,0,0,0,0,0,0,5.46982315708,1.18211726630395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4629618526724,0,2.856743943161,0,0,0,1.7576621906,2.60786973524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18292020659088,0
"1325","4-26-66-23-NE",0,0,0,0,0,16.9493443093001,0.73361732255,7.2890738457394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.19116920582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.168536837882,0.223900441166
"1326","4-26-66-23-NW",0,0,0,0,0,36.349281499164,5.3565799403,16.413013920154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117504078719,0,0,0,0,0,0,0,0,0,0,3.690311243957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47045800664526,0.564406651084086
"1327","4-26-66-23-SE",0,0,0,0,0,8.57298585371,0,0.016276986861,0,0,8.274326823101,0,0,0,4.120125722874,0,0,0,0,0,0,0,0,1.6163306957,0,0,0,2.16056756598,1.81454207409,0,0,0,0,0,0,0,0,0,7.32838081764,0,0,0,15.30231164679,0,0,0,0,0,0.460850730108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03840006418174,0
"1328","4-26-66-23-SW",0,0,4.16868663559,0,0,0.347059917155,4.79752820744,1.967280461539,0,0,19.5748416053,0,0,0,1.48183271768821,2.58846587565,0,0,0,0,0,0,0,1.99413636352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07164805623,0,0,0,2.86499779403,0,0,0,0,0,0,1.515345588996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42143759233376,0
"1329","4-26-66-24-NE",0,0,0,0,0,0,0,0,0,0,21.5517234690292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41070303391507,11.81479661373,0,0,0.85729024891567,6.23953013136,12.3825643987126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93994947561721,0
"1330","4-26-66-24-NW",0,0,0,0,0,0,0,40.39941722474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7182077989656,0,0,0,3.850632371,3.32515733774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5027691144003,0.1614063363024
"1331","4-26-66-24-SE",0,0,0,0,0,0,0,0,0,0,4.97382349434361,7.12310286124,0,0,0,16.7598847149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9806052994197,2.732914576176,0,0,0,4.821587049129,9.97450474419972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8432165593632,0.285627684664
"1332","4-26-66-24-SW",0,0.2030686807502,0,0,0,0.544999338296,0,1.66356670648,0,0,4.005342694096,0,0,0,0.224838730621,5.20006537041,0,0,0,0,0,0,0,0,0,0,0,0,0.0720001982051,0,0,0,0,0,0,0,0,0,0,16.1032308710905,0,0,0,1.86474202757,0,0,0,0,0.540657443919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2113350503506,0
"1333","4-26-66-25-NE",0,0,0,0,0,0,1.18864845169,0,0,0,5.240606895587,0,0,0,1.7622961245336,2.31275887941,0,0,0,0,0,0,0,15.28131753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35982261353,0,0,0,5.71454664364631,0,0.522853017329,0,0,0,0,1.17233625984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69406445076309,0
"1334","4-26-66-25-NW",0,5.684370979367,0,2.4080498661884,0,0.553172710078,0,15.4678240275317,0,0,0.40166728185,0,0,0,0,0,0,0,0,0,0,0,0,18.5285702567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0155072370487,2.54735235959,0,0,0,1.18097711023,0.258442236561,0,0,0,0,3.73234489745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124879346362,0
"1335","4-26-66-25-SE",0,0,0,0,0,0,0,0.207005941402,0,0,21.9378265289925,0,0,0,1.70174479511835,12.458080662062,0,0,0,0,0,0,0,13.359399379241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06525444095,6.8866951669706,0,0,0,0,2.2341982403262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4861827818946,0
"1336","4-26-66-25-SW",0,2.5084584447,0,0,0,0.0808198225418,4.637740703612,49.597114136334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111027966865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58435321063758,0,0,0,0,0,1.705618437402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996372551282,0.2580397043688
"1337","4-26-66-26-NE",0,0,0,0,0,28.381588013152,6.72914204145,0.582453804582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36071922181516,0.00325102385026
"1338","4-26-66-26-NW",0,0,0,0,0,6.2775501677583,3.471056887018,0,0,0,0,0,0,0,2.320491507922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.70402001507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28393271531986,0.245162464796
"1339","4-26-66-26-SE",0,0,0.926893708432,0,0,29.6699629022337,13.9937855231546,10.4409511165817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86591733066427,0.358115865245
"1340","4-26-66-26-SW",0,0,0,0,0,21.7519625315,1.31820789850346,1.5852655994997,0,0,0,0,0,0,1.1630811487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.421391934275,0,0,0,0,0,0,1.148806801887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71637661372205,0.125951130637
"1341","4-26-66-27-NE",0,3.24424091809,0,0,0,5.237093549908,34.6778982238387,9.25673583133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.108759671055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793513648129,0,0,0,0,0.381058444931,0.323310751764
"1342","4-26-66-27-NW",0,0,0,0,0,5.41282118678,35.569909229781,6.9147845026695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.698073554859,0.565654732614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503136867362,0,0,0,0,0.3331847203337,0
"1343","4-26-66-27-SE",0,1.174848683396,0,0,0,1.230267188118,4.42063491983,3.38729148003,0,0,0,7.8906227764,0,0,5.145454167726,0,0,0,0,0,0,0,0,0,15.73976368104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.174732298188,0,0,0,0,0,0,5.429554960722,0,0,0,0,0,0,0,0,0,0,0,0,0,1.993573180677,0,0,0,0,1.30019750425872,0.2497709851124
"1344","4-26-66-27-SW",0,0.252251615214,0,0,0,13.293233567254,22.7978778034486,0.72573297979,0,0,0,0,0,0,0.5917944418724,2.985018460682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.673737421974,1.92334675957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73204728594068,0,0,0,0,0.212672726088,0.0804000416691
"1345","4-26-66-28-NE",0,0,0,0,0,0,34.79334746239,2.81694337282,0,0,0,0,0,0,0,9.198811322198,14.088218092007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78983105539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36738028132867,0.618539899444
"1346","4-26-66-28-NW",0,0,0,0,0,0,31.4740296474012,14.0815138694155,0,0,0,0,0,0,0,3.7111375696459,0.230067784584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.495074822186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42789589474283,0
"1347","4-26-66-28-SE",0,0,0,0,0,0,6.7041031567037,0,0,0,0,0,0,0,3.8173670335156,46.6285646890273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835516111424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666335709098,0.404986441159
"1348","4-26-66-28-SW",0,2.98655875501,0,0,0,0,41.5445817642114,6.1187766775714,0,0,0,0,0,0,0,10.7480371104881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56211729419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79666567326215,0
"1349","4-26-66-29-NE",0,3.13915786294,2.01323154667,0.405299540578,0,3.16686953463,4.598607783452,8.523152433118,0,0,0,0,0,0,0,12.8518317075,0.152308123121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90691769381,0,0,0,0,0,0.873848910546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6170273953906,0
"1350","4-26-66-29-NW",0,0.0406855885939,9.53045478787848,1.18998361056,0,0,36.246637391036,11.843185616019,0,0,0.00368088990367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.683596781394,0,1.45652023634,0,0,0,1.16250937046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891678139598,0.3786879088801
"1351","4-26-66-29-SE",0,1.73265151434218,0,0,0,0,6.9568847565274,6.6601013901648,0,0,0,0,0,0,0,41.8382324259343,8.874773902957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08775705923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.113838939241,1.443165229173
"1352","4-26-66-29-SW",0,9.66946751995,0.610643413425,2.03264917453,0,0,48.9661671746653,2.516442647959,0,0,0,0,0,0,0,1.715400410944,0.035119859561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285758951724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0003894246075,0
"1353","4-26-66-3-NE",0,2.77265940038,3.56144822167,0,0,0,18.846609698419,3.77429979030077,0,0,0,0,0,0,0,29.634685583727,0,0,0,0,0,0,0,0.0390720919624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37855296655,0,0,0,0,2.6361935508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03807885032374,1.018590816999
"1354","4-26-66-3-NW",0,0.4649139976633,0,0,0,0,12.9665901583231,16.3373753610434,0,0,0,0,0,0,0,5.6718250910975,0,0,0,0,0,0,0,4.292651657751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.864656356808,0,0,0.140374180527,0,5.22110414958974,0,0,0,0,0,0,0,0,0.217559598044,0,0,0,0,0,0,0,0,0,0.8509379376979,0,0,0.0654240126366,0,1.74570830057964,0
"1355","4-26-66-3-SE",0,1.3200120705432,9.713362803693,3.1782552162671,0,4.39540433983,16.11186567131,3.1852531116798,0,0,0,0,0,0,0,7.100551274936,6.536109256047,0,0,0,0,0,0,2.33374067367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2375260546339,0,0,0,0,1.90021544585836,0.0480229109871
"1356","4-26-66-3-SW",0,3.3237476191169,16.1831170598813,0,0,2.42006966635828,15.7249789403406,15.1714530311023,0,0,0,0,0,0,0,3.127644123898,2.35931249884393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3609645782544,0,0,0,0,0,4.517305547416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26951049024216,0
"1357","4-26-66-30-NE",0,8.1355790747,14.317278342012,0,0,0,1.244939393381,26.974829462218,0,0,0.5426881273735,0,0,0,0,0,7.0076982828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263325831944,0,2.49753729842,0,0,0,3.74994871186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96053640620687,0.090769239335
"1358","4-26-66-30-NW",0,5.230785530275,3.7104626944,5.7403148857463,0.715813722139,0,0,4.356647943783,0,0,1.39714245895,0,0,0,0,2.78951485683,5.52926823981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.438144810196,0,15.640829692191,0,0,0,4.11822086689754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3194763383017,0,0,0.3199737995989,0,0.613968945250704,0.23241794266
"1359","4-26-66-30-SE",0,5.7032464688289,1.978613270943,0,0.829275450647,7.810219458402,21.307970225373,26.8136429263052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08990283146999,0,0.000571505453073,0,0,0.6741918008836,0
"1360","4-26-66-30-SW",0,11.806626428972,1.023851502459,9.823231639318,19.512796292644,3.761633009523,0.375167738912,14.5244542655898,0,0,0.622314902656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4819737975,0,0,0,0,0,0.720199434504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206746426259,0,0,0,0,0.732958510491103,0
"1361","4-26-66-31-NE",0,13.81245589683,0,0,0,0,0.830796823489,17.6887423045,0,0,0,0,0,0,0,0,4.5909462011269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2095801095,0,0,0,24.22855464118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334133276249,0,0,0,0,0.0938431127591,0
"1362","4-26-66-31-NW",0,9.598071191886,2.110515479622,0,0,0,7.36654025048331,12.317424644981,0,0,0,0,0,0,0,2.216807859924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05347554531,0,0,0,0,0,21.4186830263588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2553702577428,0,0,0,0,1.63416318147218,0.0979643301283
"1363","4-26-66-31-SE",0,0.0492956038497,7.55911109411,0,0,0,0,21.6787507982,0,0,2.45067297306,0,0,0,0,0,7.733106895809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.369361708762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62882698221378,0.100970879949
"1364","4-26-66-31-SW",0,10.0085555489945,1.32140005457,0,0,0,0,4.0606567077648,0,0,2.86767177731,0,0,0,0,3.7587516157252,4.298266619669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254049100287,0,3.55556170147,0,0,6.13715570355,23.532472749555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115050622725,0,0,0,0,0.43276095147947,0,0,0.000125385075639,0,1.86250137574782,0.1505216559619
"1365","4-26-66-32-NE",0,0,0,0,0,0,32.1931697679798,13.9437707750025,0,0,1.45780987466,0,0,0,0,1.64894277007,11.862080805425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01741439769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8585780002977,0.260604545527
"1366","4-26-66-32-NW",0,3.55549047910987,0,0,0,1.69728928323,13.0160248176468,19.674436199128,0,0,0.0601312644788,0,0,0,0,1.8803839048968,4.0348742695232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.058849465387,6.734092427671,0,0,0,3.66772993246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28696198566541,0,0,0,0,1.8684785618855,0.58403299594241
"1367","4-26-66-32-SE",0,0,4.98061262163,0,0,2.274403770231,13.9720801064178,10.5855200279827,0,0,0,0,0,0,0,0.266155693904,16.5270428341716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.660761969882,0,0,0,0,0,9.15686337911,0,0,0,0.939574924153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0822514287764,1.00152872035
"1368","4-26-66-32-SW",0,0,12.191503450827,0,0,0,5.97863559172,28.753637761718,0,0,0.1420137708877,0,0,0,0,0,4.4032066375067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.879657288512,0,0.021683316844,0,0,0,11.990876270621,0,0,0,0.803302294404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02229429026098,0.431115529082
"1369","4-26-66-33-NE",0,0,0,0,0,0,39.3444807090566,6.462190193226,0,0,0,0,0,0,0,0,2.1250559923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.511252096359,11.233223009302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43165822205794,0.21818246271
"1370","4-26-66-33-NW",0,0,0,0,0,0,15.8073041353593,8.3123982641352,0,0,0,0,0,0,0.499200746733,0,36.34722542237,0,0,0,0,0,0,0,0,0,0,0,0,2.13175321807,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53501297831954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4854262786597,0.334635273807
