"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"11891","4-19-93-14-NW",0,0,3.29861629482,0,0,0,5.544154666337,16.877960624787,0,0,0,0,0,0,0,0,0.110115099481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.71192329887,0,0,0,0,0,0,0,0.704170903427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286348730346,0,0,0,0,0.296001856713,0,0.171280148413
"11892","4-19-93-14-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211517354152498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11893","4-19-93-14-SW",0,0,0.0395316994084,0,0,0,0.198199127502,2.410480686755,0,0,0,0,0,0,0,0,3.1166358692217,0,0,0,0,0,0,0,1.78103231736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76077723969926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1258687160693,0,0
"11894","4-19-93-15-NE",0,0,6.132597505283,0,0,0,8.8533134896,34.733303774572,0,0,0,0,0,0,0,0,5.41286204135,0.0865886167909,0,0,0,0,0,0,0,0,0,0,1.3758877644,1.21364920362,0,0,0,0,0,0,0,0,0,0,0,2.099537387912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271621964359,0,0
"11895","4-19-93-15-NW",0,0,6.39145619172,0,0,0,5.15165702474,15.833569021561,0,0,0,0,0,0,0,0,0,1.818841756289,0,0,0,0,0,0,0,0,0,0,0,0.369411132928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1237602056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797272886265,0,0
"11896","4-19-93-15-SE",0,0,2.496621937927,0,0,0,0,1.1992417163465,0,0,0,5.026967937101,0,0,0,1.44635274886,0.00355550383269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188643264591,0,0,0,0,0,0,0.148159269443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310652280636,0,0
"11897","4-19-93-15-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9848666636638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3831857091402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07240582011146,0,0
"11898","4-19-93-16-NE",0,0,30.03225892824,0.107149246989,0,0,4.389102889453,4.702284640415,0,0,0,0,0,0,0,0,0,0.426824051035,0,0,0,0,0,0.781210502988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5881951841709,0,0,0,0.47045240676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11899","4-19-93-16-NW",0,0,8.294903487953,2.832081496337,0,0,5.0518162009576,0,0,0,0,7.244516967218,0,0,0,0,0,0.114599498163,0,0,0,0,0,0.100972117974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06208483501,7.3344939589382,0,0,0,4.45507870182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11900","4-19-93-16-SE",0,0,0.357528986958,0.0506759872806,0,0,0,0,0,0,0,0,0,0,0,5.935347465416,0,0,0,0,0,0,0,0,0,0,0,4.55541007019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.488961394565,6.82107686782062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356500723816,0,0
"11901","4-19-93-16-SW",0,0,0.126240410929,1.57505184927,0,0,0,0,0,0,0,0,0,0,0,0.7525277619281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429328921768,18.542280637716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1974549024898,0,0
"11902","4-19-93-17-NE",0,0,0,0,0,0,2.00332106739,0.885817917391,0,0,0,0.61839798169679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112378211468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11903","4-19-93-17-NW",0,0,0,0,0,0,0,0.180797457431,0,0,0,1.5175571172401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11904","4-19-93-17-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466255931989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384450364362,0,0
"11905","4-19-93-17-SW",0,0,0,0,0,0,0,6.89706320982016,0,0,0,1.923647392511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31999199351,0,0,0,0,0,0.1673770012752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1861006643179,0,0
"11906","4-19-93-18-NE",0,0,0,0,0,0,0,0.119576833146,0,0,0,4.8447244189468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870365830339994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186281589272,0,0
"11907","4-19-93-18-NW",0,0,0,0,0,0,0,2.433374228441,0.00217272362182,0,0,1.16598121528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11908","4-19-93-18-SE",0,0,0.118155807944,0,0,0,0,5.68197699676852,0.0665301259332,0,0,5.899584137824,0,0,0,0,0,0,0,0,0,0,0,7.1181656896068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1577892934925,0,0
"11909","4-19-93-18-SW",0,0,0,0,0,0,5.973846072779,30.1856802860981,3.6832533507677,0,0,0.110839710453,0,0,0,0,0,0,0,0,0,0,0,1.40653337818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759541031379,0,0
"11910","4-19-93-19-NE",0,0,0,0,0,0,8.02096977511,29.999539621,0,0,0,0,0,0,0,0,0,14.577268914482,0,0,0,0,0,0,0,0,0,0,0,3.33990755557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431541839112,0,0
"11911","4-19-93-19-NW",0,0,0,0,0,0,0,40.18148975019,0.611310890168,0,0,0,0,0,0,0,9.2975790909719,0,0,0,0,0,0,6.587937444921,0,0,0,0,0,0.714885851674,0,0,0,0,0,0,0,0,0,0,0,0.365083953069,0,0,0,0,0,0,0,5.797630812418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11912","4-19-93-19-SE",0,0,0.900246399681,0,0,0,0.8374193077115,0.234269972202,0,0,0,0.978633208767,0,0,0,0,0,0.0487489647808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528996433141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151522473927,0,0
"11913","4-19-93-19-SW",0,0,0,0,0,0,0,25.9779285172467,6.05427395137,0,0,0,0,0,0,0,1.77226306702,0.193622123802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939754263724,2.71968835078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11914","4-19-93-2-NE",0,0,0.188793174479,0,0,0,1.19535155214,20.6596842101418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447610708527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4575219040347,0,0.945838089777
"11915","4-19-93-2-NW",0,0,5.199666391397,0,0,0,1.76993528956,18.2868735780399,0,0,0,7.432074342009,0,0,0,0,0.790815684731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333294816878072,0,1.00076146129
"11916","4-19-93-2-SE",0,0,0,0,0,0,17.0599962487808,3.81234025192094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87928533178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11917","4-19-93-2-SW",0,0,0,0,0,0,0,2.5573899863968,0,0,0,2.851513679369,1.281772646816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11918","4-19-93-20-NE",0,0,2.0101572202059,0,0,0,23.597541009399,1.21147156147,0,0,0,0.0095132895773,0,0,0,0,1.734596558897,3.15862342503,0,0,0,0,0,3.751760904698,0,0,0,0,0,0.69334433072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8489447241397,0,0,0,0,2.75249820431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11919","4-19-93-20-NW",0,0,1.6108172430831,0,0,0,6.962042905846,12.705897580945,0,0,0,7.31345732308,0,0,0,0,0,9.6081613601049,0,0,0,0,0,8.38212745811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19453650310323,0,0,0,0,0.95053570439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11920","4-19-93-20-SE",0,0,0.622067944224,0,0,0,13.742604446724,0,0,0,0,10.803465424417,0,0,0,0,0,0,0,0,0,0,0,4.0227754414,0.459473830286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4737099772396,0,0,0,0.528832560138,6.997741355727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11921","4-19-93-20-SW",0,0,0,0,0,0,1.1496604521289,0.405743475582,0,0,0,3.18382950742,0,0,0,0,0,0,0,0,0,0,0,4.67722704804,0.462722189076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07864490564,0,0,0,0,0,0.599792772655,1.9034844919247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11922","4-19-93-21-NE",0,0,0,0,0,0,47.922008767586,0,0,0,0,0,0,0,0,0,4.07344899136,7.19326767899,0,0,0,0,0,0,0,0,0,0,0,0.606847187144,0,0,0,0,0,0,0,0,0,0,0,0,3.32221706205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382155960018,0,0
"11923","4-19-93-21-NW",0,0,0,0,0,0,65.056838058029,0,0,0,0,0,0,0,0,0,0,0.806882164244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385521855941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11924","4-19-93-21-SE",0,0,5.11071125454,0,0,0,22.844595182494,18.640747650513,0,0,0,0,0,0,0,0,2.07445389761,7.45326111738,0,0,0,0,0,2.25081403704,0,0,0,0,0,5.70464940869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11925","4-19-93-21-SW",0,0,3.1776647988,0,0,0,50.8021311784199,0.0779175668266,0,0,0,1.6847353548919,0,0,0,0,0,9.242698684433,0,0,0,0,0,0,0,0,0,0,0,0.553679361779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177831438516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11926","4-19-93-22-NE",0,0,0,0,0,0,18.806532436317,8.162329006629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99123198238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1886794603746,0,0
"11927","4-19-93-22-NW",0,0,0,0,0,0,37.5737513877059,4.113202396002,0,0,0,0,0,0,0,0,9.881262399963,0.973435254951,0,0,0,0,0,0,0,0,0,1.9780984988,0,0,0,0,0,0,0,0,0,0,0,0,0,6.247623083859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78255731878825,0,0
"11928","4-19-93-22-SE",0,0,0,0,0,0,29.790400285768,26.82685131141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232052458645,0,0,0,0,0.72177720850659,0,0.0898993428456
"11929","4-19-93-22-SW",0,0,0,0,0,0,15.288412268496,34.734080771069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13986511128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5022298043479,0,0
"11930","4-19-93-23-NE",0,0,0,0,0,0,32.580299273878,13.25840988359,0,0,0,0,0,0,0,0,1.353867893325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710602229695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102565169906,0,0,0,0,0.0663783252455,0,0.0337739105448
"11931","4-19-93-23-NW",0,0,0,0,0,0,14.8744783657881,1.012753504149,0,0,0,0,0,0,0,0,4.528837924457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7821470791826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143572139858,0,0,0,0,0.0506475118382,0,0.0715309149845
"11932","4-19-93-23-SE",0,0,0,0,0,0,18.044666912619,10.9011569587559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83017621624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071577303814,0,0,0,0,0,0,0
"11933","4-19-93-23-SW",0,0,0,0,0,0,19.867419430961,18.2404565530865,0,0,0,0,0,0,0,0,0.566970084896,0,0,0,0,0,0,0,0,0,0,0,1.35359858018,0,0,0,0,0,0,0,0,0,0,0,0,1.1285768826398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7130587187049,0,0,0,0,0.0409140591857,0,0
"11934","4-19-93-24-NE",0,0,3.02264493771,0,0,0,7.79857077542,45.5874549438196,0,0,0,0.88488855735082,0,0,0,0,1.59899611518,0,0,0,0,0,0,1.78305798242,0,0,0,0,0,0,0,0,0,0,0,0,0.504335377108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1092796215939,0,0,0,0,0,0,0.76026126276
"11935","4-19-93-24-NW",0,0,5.454203498931,0,0,0,8.410273299184,25.128193528542,0,0,0,11.4116480545,0,0,0,0,5.717975943852,0,0,0,0,0,0,0,0.962406107201,0,0,0,0,0,0,0,0,0,0,0,1.64436466635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9741868368351,0,0,0,0,0.311835078838253,0,0.999077362825
"11936","4-19-93-24-SE",0,0,11.943226422471,0,0,0,8.4820171551418,1.01783639374093,1.72099996330515,0,0,0.72548559500099,0,0,0,0,0,0,0,0,0,0,0,0.660224059546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16112491596906,0,0,0,0,0,0,0,0,0,0,0,1.12184314115356,0,0,0,0,0,0,0,0,0,0,0.1646659486861,0,0,0,0,0,0,0.222315834603
"11937","4-19-93-24-SW",0,0,1.20704248042,0,0,0,0.172437206197,3.5003669875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18491661057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452896167876,0,0
"11938","4-19-93-25-NE",0,0,0,0,0,0,37.9587845331021,15.2186425501385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1785313836696,0,0,0,0,0,0,0.0232453607259
"11939","4-19-93-25-NW",0,0,0,0,0,0,7.627530783533,39.4955015673137,0,0,0,0,0,0,0,0,2.55934339472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2033807296209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1199058092041,0,0,0,0,0,0,0.0132620577783
"11940","4-19-93-25-SE",0,0,0,0,0,0,4.2499097433687,40.4411213421836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31960260061581,0,0,0,0,0,0,0
"11941","4-19-93-25-SW",0,0,0,0,0,0,11.3431510419947,45.522031889291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131920729372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598350535347,0,0
"11942","4-19-93-26-NE",0,0,0,0,0,0,6.42653318768,7.69444894024,0.166428323392,0,0,3.73465546778,0,0,0,0,6.982444974709,0,0,0,0,0,0,0,0,0,0,0,0,0.71822141901,0,0,0,0,0,0,0,0,0,0,0,12.2865402144153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268193544825,0,0
"11943","4-19-93-26-NW",0,0,0,0,0,0,21.695787429375,6.149806588965,1.42563042654,0,0,0.352268572897,0,0,0,0,1.082876630843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.318532696345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1435771968195,0,0
"11944","4-19-93-26-SE",0,0,0,0,0,0,18.621399349779,19.469629721955,0,0,0,5.404621694996,0,0,0,0,1.43208542663505,7.89059851646,0,0,0,0,0,0,0,0,0,0.644890033653,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3232422261,0,0,0,0,0,0,0,0,0,0,0,0,1.18218109344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11945","4-19-93-26-SW",0,0,0,0,0,0,4.518789806348,28.289681251,0,0,0,0.823819189972,0,0,0,0,11.2993182391522,3.29376023167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76602368616,0,0,0,0,0,0,0,0,0,0,0,0,1.24085629343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30015680603,0,0
"11946","4-19-93-27-NE",0,0,4.86596371038,0,0,0,26.37983014569,8.876160534737,0,0,0,0,0,0,0,0,0.738108426811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.125405319572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762507002507,0,0
"11947","4-19-93-27-NW",0,0,1.73239345632,0,0,0.31740296493297,49.3972387933257,7.5129362732121,0,0,0,0,0,0,0,0,5.82967412845271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2503926012717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54725365731,0,0
"11948","4-19-93-27-SE",0,0,4.69071111869,0,0,0,28.3946909216284,0.435313994252,0,0,0,0,0,0,0,0,0.0195838151134,0,0,0,0,0,0,0,0,0,0,0,14.95033825535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13472807995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190295528271
"11949","4-19-93-27-SW",0,0,0,0,0,1.666769380829,39.9026089731828,18.990268990751,0,0,0,0,0,0,0,0,4.64576491346931,0,0,0,0,0,0,0,0,0,0,0.634934798308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897283769091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11950","4-19-93-28-NE",0,0,0,0,0,0,32.494404703956,0.2864130817165,0,0,0,0,0,0,0,0,29.113967660517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07932384264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11951","4-19-93-28-NW",0,0,0.763622374101,0,0,0,13.232991608002,0,0,0,0,0,0,0,0,0,16.8880441206952,0.72566994847,0,0,0,0,0,6.135177940825,0.434751848775,0,0,0,1.5339045389191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975448554849,3.658518241137,0,0,0.272929686161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1134450428847,0,0.0976197980805
"11952","4-19-93-28-SE",0,0,0,0,0,0.298948106661,44.049223639973,8.207073349223,0,0,0,0,0,0,0,0,11.6351989814048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1061320685616,0.186225552425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64775445555605,0,0
"11953","4-19-93-28-SW",0,0,0,0,0,0,30.1705155788245,0,0,0,0,0,0,0,0,0,5.653066193683,0.432636087697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.139083923358,0.058727906848,0,0,0,0,0,0,0,0,0,1.1109754982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271238250770425,0,0
"11954","4-19-93-29-NE",0,0,0,0,0,0,11.3972639042,4.05647310027,0,0,0,0,0,0,0,0,14.9994862619885,1.7901507081723,0,0,0,0,0,2.850459173136,4.53846393297485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11679564166,0,0,0,0,0,0,0,6.947553093543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3738729065328,0,0
"11955","4-19-93-29-NW",0,0,0.932639363025,1.56138258361,0,0,20.6532781922869,0,0,0,0,0,0,0,0,0,21.9676591156265,0.4016227839862,0,0,0,0,0,2.0787374396704,0.799602740945,0,0,0,3.01763853744,0,0,0,0,0,0,0,0,0,0,0,0,1.5248969548645,0,0,0,0,0,0,0,11.83807599945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293222956426,0,0
"11956","4-19-93-29-SE",0,0,1.50589276536698,0,0,0,3.7648868148623,1.72747957277,5.626394623748,0,0,0,0,0,0,0,4.133143243436,5.019113345871,0,0,0,0,0,7.133714843736,4.81299281626,0,0,0,0,2.31547534865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81134918931394,0,0,0,0.683667331979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11957","4-19-93-29-SW",0,0,1.9362434402345,0,0,0,20.5819702096325,4.8368633716488,1.272430483144,0,0,6.99509127353,0,0,0,0,3.7816433131619,11.1012078590534,0,0,0,0,0,1.9117632510783,0,0,0,0,0,4.60531163954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17585164096252,1.690780299549,5.1489592961034,0,0,1.999235447041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458345508732,0,0
"11958","4-19-93-3-NE",0,0,0,0,0,0,0,35.755186271299,0,0,0,4.48776608295,0,0,0,0,0.592950941415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11959","4-19-93-3-NW",0,0,1.4766136128,0,0,0,3.55837476959,48.80441515611,0,0,0,0.748383419285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74965732104363,0,0.51173564518
