"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP0","MixedwoodUP10","MixedwoodUP20","MixedwoodUP40","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC0","WhiteSpruceCC10","WhiteSpruceCC20","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"10126","4-6-80-21-NW",0,0,0,0,0,0,0,0,0,0.2273226928432,0.586488698868095,0,0,0.4769274760647,0,0,0,0,8.45621031865,33.9639333640966,0,0,0,0,0,0,0.1190651050188,0,0,0,0,6.696380077515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1984995224561,0,0,0,2.15136778103,0,0,0,0,0,0,0,0,0,49.1165238719058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10127","4-6-80-21-SE",0,0,0,0,5.336427800423,0,0,2.86847933965e-05,0,0.402791610401494,0.371201062352323,0,0,10.702043189055,0,0,0,0,9.950718856112,20.384430784795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.021837934773,0,0,0,0.7222935829379,0,0,0,0,0,0,0,0,0,0
"10128","4-6-80-21-SW",0,0,0,0,0,0,0,0,0,0.175856419957279,3.1234662826843,0,0,18.722063600446,0,0,0,0,10.103768463357,23.263922999353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.856526196827,0,0,0,0.4171656687713,0,0,0,0,0,0,0,0.0102906816127,0,0
"10129","4-6-80-22-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,7.13289848385,0,0,0,2.45483257741,23.8007417908544,14.65924142978,0,0,0.0665713370508,0,0,0,0,0,0,0,0,2.20709346477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370234188583,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6630240946117,0,0,0,0,0,0,0,0,0,0.00405265540692,0,0,0,0
"10130","4-6-80-22-NW",0,0,0,0,0,0,0,0,0,0.62392284033136,0.030233423715659,0.47606998585985,0,0.135959002903,0,0,0,0,12.9931838277681,21.0039207595795,0,0,0,0,0,0,0,0,0,0,0,2.8114264182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35187725176148,0,0,2.43698787591,0,0,0,0,0,0,0,0,0,0,36.8085310465351,0,0,0,0.0524984628394,0,0,0,0,0,0,0,0,0,0
"10131","4-6-80-22-SE",0,0,0,0,0,0,0,0,0,0.1975587687976,0.0898779693559,0,0,5.7334038438739,0,0,0,0.240638445256,18.545898882354,0,0.000699013012009,0,0.0145785763251,0,0,0,0,0,0,0,0,9.19778530706,2.70037439873,0.153781861012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939083702399,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4931796437684,0,0,0,0.183798432863,0,0,0,0,0,0.0348458871621,0,0.0442304409369,0,0
"10132","4-6-80-22-SW",0,0,0,0,0.637784915688,0,0,0.776759311434,0,0.599645718634659,0.6677066550654,0,0,5.4379308695457,0,0,2.24418536542,0,12.91041255514,19.6611177792055,0,0,0,0,0,0,5.33135926256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042118326362,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4924113116469,0,0,0,0.324498833180216,0,0,0,0,0,0,0,0,0,0.1165504367206
"10133","4-6-80-23-NE",0,0,0,0,0,0,0,0,10.0367304183581,0.0994050865135671,0.0514925888015,0,0,0.881894251294,0,0,0,13.949666360035,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5996072708227,6.49541095444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.095018953013,0,0,0,0.49581677323457,0,0,0,0,0,0,0,0,0,0
"10134","4-6-80-23-NW",0,0,0,0,0,0,0,0,1.61236763745,0,0,0,0,4.58297272636,0,0,0,10.1247529668,6.168894436358,3.757937961876,0,0,0.2463122608698,0,0,0,0,0,0,1.88155213331,0,0,0,25.042362111535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145996301738,0,0,0,0,0,0,0,0,0,0,0,0,0,34.940722521575,0,0,0,0,0,0,0,0,0,0.0284724185876,0,0,0,0
"10135","4-6-80-23-SE",0,0,0,0,0,0,0,0,5.63886038244,0.34633944956608,0.0161662101963,0,0,6.81713439827,0,0,0.596164882515,3.96855086414292,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9842820697565,11.048967117668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22323869210969,0,0,0,0,0,0,0,0,0,0,0,0,18.9598706945721,0,0,0,0.3285983127036,0,0,0,0,0,0.00152187849958,0,0.0464385571252,0,0.263393177852
"10136","4-6-80-23-SW",0,0,1.49622808641,0,0,0,0,0,0,0.071757862015656,0,0,0,9.88015810313,0,0,0,1.01560742124,4.18262021454,0,0,0,0,0,0,0,0.113279210181,0,0,0,0,0.4306434819906,13.83187385476,4.030866935186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3115782986704,0,1.50370262821,1.43789312697,0,0,0,0,0,0,0,0,0,22.4760043341869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10137","4-6-80-24-NE",0,0,0,0,0.7059201000273,0,0,1.74620015259083,2.29016047618717,0.06383026459009,0,0,0,0,0,0,0,2.31769121042136,5.81665181061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6744344845633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58299689195,0,0.235866318636,0,0,0,0,0,0,0,0,0,0.301116839563,0,0
"10138","4-6-80-24-NW",0,0,0,0,0,0,0,0,22.342458472054,0.020994523558259,0.1212111620724,0,0,0,0,0,0.297310325148,1.5409653296946,0,0,0,0,0,0,0,0,0,0,0,0,0,3.246835900187,14.140961739651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917762942005,0,0,1.43686648403,0,0,0,0,0,0,0,0,0,17.38779732801,0,0,0,0.560025115163,0,0,0,0,0,0,0,0,0,0.00176220073754
"10139","4-6-80-24-SE",0,0,0,0,0,0,0,0,0.2801814439453,0.00495349853462,0,0,0,0,0,0,0,2.07025667073,4.63471668364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158030400966,0,0,0,0,0,0,0,0.15655988320237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702987188883,0,4.58517222154,0,0,0,0,0,0,0,0,0,0.038525581157,0,0
"10140","4-6-80-24-SW",0,0,0,0,0,0,0,0,1.732222064829,0.11189853034694,0,0,0,0,0,0,0,18.6059173306511,0,6.45381884239,0,0,0,0,0,0,0,0,0,0,0,10.814281988258,0.0762835416536167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.983388932938,0,0,0,0,0,0,0,0,0,17.3443844850017,0.320066692841,0,0,0.582133389529,0,0,0,0,0,0,0,0.3518520918665,0,0
"10141","4-6-80-25-NE",0,0,0,0,0,0,0,0,11.8857862901043,0.70371814759758,0,0,0,0,0,0,0.0496037683187,4.633694945758,46.45022990164,0,0,0,0,0,0,0,0,0,0,0,0.333925977589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372873581492,0,0,0,0,0,0,0,0,0,0,46.4502299016,0,0,0,0,0,0,0,0,0,0,0,0.0438845414772,0,0
"10142","4-6-80-25-NW",0,0,0,0,5.426904481509,0,0,0.820494023182,45.1016217379424,0.136134425867,0,0,0,0.211048251151,0,0,0,0,6.84459160265,0,0,0,0,0,0,0,0,0,0,0,1.31569072167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84459160269,0,0,0,0.37827299483483,0,0,0,0,0,0,0,0.16100099729,0,0.116861164286
"10143","4-6-80-25-SE",0,0,0,0,0,0,0,0,3.88743179855112,1.2217366836961,0,0,0,0.0491919964572,0,0,0,2.97157261280962,30.84879728196,0,0,0,0,0,0,0,0,0,0,0,0,0.155397425458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248002831434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.001445481259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105251207221
"10144","4-6-80-25-SW",0,0,0,0,7.55439392647,0,0,0,20.7017070272942,0.044910412452416,0,0,0,0,0,0,0,6.23433337700586,12.512415015357,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3682306869718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.791993724766,0,0,0,0,0,0,0,0,0,17.8806456868898,0,0,0,0.0144016103356,0,0,0,0,0,0,0,0.0793024692021,0,0
"10145","4-6-80-26-NE",0,0,9.9230550824,0,0,0,0,0,26.1193618147927,0,0,0,0,0,0,0,0,8.787923510324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57852841921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852704492228,0,0,0,0,0,0,0,0,0,0.0550646107943
"10146","4-6-80-26-NW",0,0,0,0,0,0,0,0,3.443456559599,0,0,0,0,0,0,0,0,36.6281447473013,0,0,0,0,0,0,0,0,0,0,0,3.93426770613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236035862044,0,0,0,0.426058759504
"10147","4-6-80-26-SE",0,0,0,0,0,0,0,0,3.4446569645968,0.13414872609,0.0235062535349,0,0,0.170549659567,0,0,0,25.0168956694051,14.0991453813,0,0,0,0,0,0,0,0,0,0,0,0,0,5.081561106249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04471238506,0,0,0,0,0,0,0,0,0,19.180706487765,0,0,0,0.436013510038,0,0,0,0,0,0,0,0.1194694470574,0,0
"10148","4-6-80-26-SW",0,0,0,0,0,0,0,0,2.329321428433,0,0,0,0,0.029081166968528,0,0,0,3.67391475445,11.462467675669,10.0455935378477,0,0,0.6248102247211,0,0,0,1.2164143411,0,0,2.525271941223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0244562981603,0,0,0,0,0,0,0,0,0,0.000233159374836,0,0.0650016548054,0,0.483371465879
"10149","4-6-80-27-NE",0,0,0,0,0,0,0,0,24.512018581673,0,0.0407623561134,0,0,4.71115870805,0,0,0.0500385467521,14.0777387325801,3.69245315513,1.40188194636,0,0,0,0,0,0,1.352280772502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780238547445,0,0,0,0,0,0.136964597164,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09433512183,0,0,0,0.702021362073,0,0,0,0,0,0.0240353158311,0,0,0,0.275929842598
"10150","4-6-80-27-NW",0,0,0,0,0,0,0,0,10.852933879868,0.1579891711925,0.0381356079629,0,0.304690584989,0,0,0,0,27.3482269178881,0.617803373254,0,2.70854148405,0,0,0,0,0,4.941257081,0,0,0,1.42490416812,1.945977570809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7942491788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.272322414505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10151","4-6-80-27-SE",0,0,0,0,0,0,0,0,0,0,0.009054915086039,0,0,6.61832355602266,0,0,0,0,12.8903029629389,16.536915606082,0,0,0.2392549210326,0,0,0,0.185932381024,0,0,0,0,7.326603806317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087231682659,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7538224379227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10152","4-6-80-27-SW",0,0,0,0,0,0,0,0,0,0.205903438029881,0.0395544490678,0,0.361798838501,1.248984583622,0,0,0,5.70424464579552,6.818099134443,13.0699153382908,0,0,0,0,0,0,2.3839635517,0,0,0,0,6.013845647109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14990145044829,0,0,0,1.61650205842,0,0,0,0,0,0,0,0,0,25.9018593801581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10153","4-6-80-28-NE",0,0,0,0,0,0,0,0,0.11669724892,0.19964638593855,0.000428745057857,0,2.8816737629,0,0,0,1.73390347913,8.23676118258745,8.95998367786,0,10.9154388049,0,0,0,0,0,0,0,0,0,0,0.722639517251,0,25.7568845791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205161389797,0,0,0,0,0,0,0,0,0,0,46.354946836376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10154","4-6-80-28-NW",0,0,0,0,0,0,0,0,5.224391398506,0.71761297605084,0,0,0,0,0,0,3.198874104199,0.657550498247,25.2801982882771,0,15.7494734558118,0,0,0,0,0,0,0,0,0,0,0.435643997246,0,4.0501020435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859099559173,0,0,0,0,0,0,0,0,0,0,45.1705162831244,0,0,0,0.00150793415287,0,0,0,0,0,0.276442750907,0,0,0,0.1417431800342
"10155","4-6-80-28-SE",0,0,0,0,0,0,0,0,0,1.0289329675852,0.2922951731293,0,0.901583089702,0.339352772333,0,0,0,2.16589000794,17.7989606128729,0.2183030133191,15.801227326525,0,0,0,0,0,0,0,0,0,0,4.863875367903,0,3.85276808819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5351341680015,0,0,0,0.5057425958578,0,0,0,0,0,0,0,0,0,0
"10156","4-6-80-28-SW",0,0,0,0,0,0,0,0,0,0.00936077072171,0,0,0,0,0,0,0,0,17.3869783669846,8.2490897653774,23.18479857768,0,0,0,0,0,0,0,0,0,0,11.794092038824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6149593046263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10157","4-6-80-29-NE",0,0,0,0,0,0,0,6.5660694127,21.796767935635,1.132989158092,0.116231722892,0,0,0,0,0,0.244295182616,0,2.78469582057,0,11.00913254907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8700436455,0,0,0,0,0,0,0,0,0,0,13.79382832122,0,0,0,0,0,0,0,0,0,0,0,0.0386391693431,0,0
"10158","4-6-80-29-NW",0,0,0,0,0,0,0,1.1264111284589,4.0198784193223,33.47222423029,0,0,0,0,0,0,0,5.272269085783,0,0,10.40777682938,0,3.28959854653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134726769272,0,0,0,0,0,0,0,3.81515507300153,1.22819626528,0,0,0,0,0,0,0,0,0,10.40777684021,0,0,0,0,0,0,0,0,0,0,0,0.539470407683,0,0
"10159","4-6-80-29-SE",0,0,0,0,2.731066323683,0,0,0,0,0.0856423188459,0.093122202462276,0,0.112196450116,0,0.373399225392,0,0,0,11.40518481359,8.719207583472,18.49297884949,0,0,0,0,0,6.31563515087,0,0,0,0,4.06244610558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15754164919624,0,0,1.56153825023,1.640856560955,0,0,0,0,1.440385388138,0,0,0,0,44.112460341921,0,0,0,0.000231142572533,0,0,0,0,0,0,0,0.0856370586748,0,0.130486073208
"10160","4-6-80-29-SW",0,0,0,0,0,0,0,0,16.140421167091,3.68167831126409,1.9947601036573,0,0.560444549625,0,0,0,0.7478630406846,0.2061827658619,1.8716134099324,2.0370895665632,4.77332799782,0,0,0,0,0,0,0,0,0.3735719523465,0,0.000282563897858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594128109978,0,0,0,2.48230479596,0,0,0,0,0,0,8.68231351278818,0,0,0,0,0,0,0,0,0,0,0,0.1143974948676,0,0
"10161","4-6-80-3-NE",0,0,0,0,0,0,0,0,7.807367627351,0.4338824965146,1.6044743457647,5.68297620818,4.13475478932,0,0,0,0,4.46334550666,1.141473202277,5.05267361913,13.0530070176365,0,0,0,0,0,0,0,0,0,0,5.5066021177052,0,0,0.550743434121367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2247794136963,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3044840410323,0,0,0,0,0,0,0,0,0,0.00284543577426,0,0,0,0
"10162","4-6-80-3-NW",0,0,0,0,0,0,0,0,0,1.66649320079058,0.05860861272459,6.51007463635,0,4.212327960814,0,0,1.87107902868,0,5.775858793709,15.44016250684,0.813575818302,0,0,0,0,0,0,0,0,0,0,13.71630130215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.745898489791,0,0,0,0,0,0,0,0,0,0,0,0.019822996321,0,0
"10163","4-6-80-3-SE",0,0,3.41365022192309,2.5109634561555,0,0,0,0.8965865739704,10.0008867504543,1.215017677475,0,0,3.196519322849,0,8.86330122786e-05,0,0,0.00312079302618,14.11329921083,16.68979652757,0,0,0,0,0,0,0,0,0,0,0,2.09887399970196,0,0,0.825623769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706002175309097,0,0,0.0682990782283,0,0,0,0,0,0,0,0,0,0,33.7275938826588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10164","4-6-80-3-SW",0,0,2.36141925370034,3.34058563282848,0,0,0,1.078714534215,1.46754887506678,0.0412205915262,0,0,0,8.54626963071,0,0,0.7929435150133,0,0.0538760489706,0.8662095080695,0,0,0,0,0,0,3.81895724774,0,0,0,0,0.7258341225581,16.00196859465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6478885919083,0,0,0,0.24732494566565,0,0,0,0,0,0,0,0,0,0.0371360149239
"10165","4-6-80-30-NE",0,0,0,0.000133055108162,0,0,0,2.76646298428,22.38031878437,8.9685930363,0,0,0,0,0,0,0,0.0617463285499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.246322437506,0.0609178484019,0,0,0,0,0,0,0,2.192296601254,0.0937196228822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103132874164,0,0,0,0,0,0.3860215175718,0.00126196928611,0.432252420815
"10166","4-6-80-30-NW",0,0,0,1.59001600088,0,0,0,27.1312779946354,6.018709797212,0,0,0,0,0,0,0,5.716111515817,2.49527122769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.679575370563,0,0,0,0,0,0,0,0,5.30497803793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447112931621,0,0,0,0,0,0,0,1.83679282800706,0,0.520026376325
"10167","4-6-80-30-SE",0,0,0,0,0,0,0,0,23.74482088903,0.0719842851658,1.08463802739,0,0.00303342173339,2.37124319611,0,0,3.1576687490034,0,6.679183118253,0.5452270459657,0,0,0,0,0,0,2.90475723912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454635882805,10.816211741858,0,0,0,0,0,0,0,0,0,7.2244102793905,0,0,0,0,0,0,0,0,0,0,0,0.0149896628516,0.010574385655,0.0474088960756
"10168","4-6-80-30-SW",0,0,0.2784052085016,10.374423191404,0,0,0,14.0906030647249,15.789661000641,0.309347771098563,0,0,0.990008934387,0.3917053059233,0,0,0,0,7.35229416739384,0,0,0,0,0,0,0,2.6489492265445,0,0,0,0,1.503770321687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.466829307474,1.929456442111,0,0,0,0,0,0,0,0,0,8.85606448638861,0,0,0,0.5598642374419,0,0,0,0,0,0,0,0.44977669920631,0,0.352462044235
"10169","4-6-80-31-NE",0,0,0,0,0,0,0,1.03908502958,4.0364524063834,0,0,0,6.43379760043,0,0,0,4.78093108317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.692244181286,0,0,0,0,0,0,0,0,1.87007155206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52713394074617,0.00935085011771,0
"10170","4-6-80-31-NW",0,0,0,0,0,0,0,0.408789864051,0,0,0,0,0,0,0,0,13.495691682107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0218381299177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57126891113675,0,0.180059737644
"10171","4-6-80-31-SE",0,0,0,0,0,0,0,19.4414600756011,0,0.287136839833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7482716672286,1.169075928341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70465829795359,0.280951465717518,0
"10172","4-6-80-31-SW",0,0,0,0,0,0,0,5.53511220859,4.4104023298847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2552695673302,0,0,0,0,0,0,0,0,0,0.0980741319215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567842956216819,0,0
"10173","4-6-80-32-NE",0,0,0.239602439924,0,0,0,0,0,3.78234027546,0.1808614832206,0,0,0,0,0,0,0,12.378024810009,7.324232767125,0,10.0244950982,0,0,0,0,0,0,0,0,0,2.94096178095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91083518503,0.275866642884,0,0,0,0,0,0,0,6.18783461761e-05,0,0,0,0,0,0,0,0,0,0,17.348727883796,0,0,0,0,0,0,0,0,0,0,0,0.47069945681131,0,0
"10174","4-6-80-32-NW",0,0,0,0,0,0,0,2.7024072797667,7.520134510562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5966805516389,11.9643434009,0,0,0,0,0,0,0,5.215099695123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55395496882261,0,0
"10175","4-6-80-32-SE",0,0,0.150386066415,1.85826208774,0,0,0,2.89538505061,19.613252636757,0,0,0,0,0,0,0,1.44548553619,22.0605173468737,0,0,1.16302799244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571358640324,1.16041451879,0,0,0,0,0,0,0,0.370517833107,0,0,0,0,0,0,0,0,0,0,1.16302799427,0,0,0,0,0,0,0,0,0,0.33756160600238,0,0.370593563419283,0,0.487392604213
"10176","4-6-80-32-SW",0,0,1.67079845084,0,0,0,0,11.5078790151083,9.066282099578,14.0638109607298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.718586511464,9.79639371992751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36395669180305,0,0
"10177","4-6-80-33-NE",0,0,0,0,0,0,0,0,1.3859981071045,0.21835041092152,0,0,1.20086936649,0,0,0,0,44.6994040140211,0.756476940924,0,10.84410098449,0,0,0,0,0,0,0,0,0,0,3.53073668755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.131314814484,0,0,0,0,0,0,0,0,0,0,0,0.4102252517704,0,0
"10178","4-6-80-33-NW",0,0,0,0,0,0,0,0,0.1579281388832,0.489364787687627,0,0,0,0,0,0,0,39.6540887992787,18.897300825743,0,4.358862242818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.081037081672,0,0,0,0,0,0,0,0,0,0,0,0.494010741559,0,0.290209935781
"10179","4-6-80-33-SE",0,0,0,0,0,0,0,0,12.2758247562,0.34575862846,0,0,0.184268453484,0,0,0,6.239470895898,8.6668749539194,3.36105122763,0,26.78279362251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341595368159,0,0,0,0,0,0,0,0,0,0,30.1438449714,0,0,0,0,0,0,0,0,0,0,0,0.20232164891136,0,0
"10180","4-6-80-33-SW",0,0,0,0,0,0,0,0,9.3842926773191,0.2035585391341,0,0,0,0,0,0,2.49460358732,19.358933482088,4.447704813065,0,13.901784580942,0,0,0,0,0,0,0,0,0,0,3.571762773869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772729156643,0,0,0,0,0,0,0,0,0,0,21.921252086522,0,0,0,0,0,0,0,0,0,0.0877240333582,0,0.20293198785901,0,0
